187.83,1704.30,1469.70,1016.60,669.30,745.97,146.43,465.37,540.50,506.77,126.50,448.50,176.33,259.90,133.40,129.57,239.20,395.60,521.33,485.30,245.33,0.00,1330.93,207.00,805.00,1275.73,605.67,522.10,249.17,374.13,1178.37,282.90
1485.80,3043.67,2809.07,474.57,1038.07,2043.17,1189.10,1995.63,1822.37,1803.97,1423.70,1348.57,1221.30,1599.27,1239.70,1415.27,1242.77,1734.97,1921.27,1113.97,1095.57,1341.67,0.00,1518.77,2144.37,2615.10,740.60,1699.70,1147.70,1081.00,390.23,1580.10
214.67,1563.23,1429.07,1219.00,871.70,762.83,348.83,255.30,555.07,523.63,220.80,650.90,377.97,289.80,335.03,345.00,440.83,425.50,310.50,687.70,447.73,221.57,1532.57,0.00,764.37,1235.10,808.07,303.60,450.80,576.53,1380.00,299.77
722.97,931.50,696.90,1816.23,1468.93,660.10,943.00,486.83,828.77,247.63,748.27,1188.33,975.20,576.53,879.37,770.50,975.20,445.43,553.53,1284.93,1044.97,889.33,2129.80,798.10,0.00,502.93,1405.30,801.93,1048.03,1173.77,1977.23,512.13
1192.17,438.53,820.33,2285.43,1938.13,462.30,1412.20,956.80,1298.73,716.83,1217.47,1657.53,1445.17,1046.50,1349.33,1240.47,1444.40,914.63,1022.73,1754.13,1514.17,1359.30,2599.77,1267.30,506.77,0.00,1874.50,1271.13,1518.00,1642.97,2447.20,981.33
748.27,2306.13,2071.53,408.63,265.27,1305.63,451.57,1258.10,1084.83,1067.20,686.17,611.03,484.53,861.73,502.17,678.50,505.23,997.43,1183.73,376.43,358.03,604.13,726.80,781.23,1406.83,1877.57,0.00,962.17,410.17,343.47,570.40,842.57
503.70,1672.87,1457.43,1426.77,1079.47,716.83,771.27,325.83,844.10,558.13,509.83,1030.40,757.47,578.83,624.07,634.03,862.50,713.77,251.47,1041.13,797.33,510.60,1741.10,305.13,792.73,1263.47,1015.83,0.00,747.50,652.43,1588.53,588.80
402.50,1961.13,1726.53,831.83,483.77,959.87,111.17,693.83,739.07,721.43,340.40,287.50,138.77,515.97,161.77,332.73,182.47,651.67,910.80,300.53,56.73,258.37,1145.40,435.47,1061.07,1531.80,420.13,689.23,0.00,167.13,992.83,496.80
525.17,2083.80,1849.20,759.77,412.47,1083.30,206.23,905.43,861.73,844.10,463.83,366.47,261.43,639.40,257.60,455.40,260.67,774.33,831.83,323.53,124.20,381.03,1073.33,558.13,1184.50,1655.23,348.83,609.50,161.77,0.00,920.77,619.47
1314.83,2873.47,2638.87,157.93,831.83,1872.20,1018.13,1824.67,1651.40,1633.77,1252.73,1177.60,1051.10,1429.07,1069.50,1245.07,1071.80,1564.00,1751.07,943.77,924.60,1170.70,359.57,1347.80,1973.40,2444.13,562.73,1528.73,976.73,910.03,0.00,1409.13
89.70,1272.67,1138.50,1299.50,952.20,472.27,429.33,436.23,490.67,233.07,177.87,731.40,458.47,225.40,415.53,325.83,521.33,360.33,502.93,768.20,528.23,318.93,1613.07,295.93,473.03,943.77,888.57,611.03,531.30,657.03,1460.50,0.00
