0.00,3180.79,1980.05,2385.22,1935.68,1388.55,718.67,706.84,603.33,594.46,263.22,1239.19,743.81,323.85,699.45,482.07,838.45,624.03,841.41,1388.55,902.04,424.40,2666.19,351.94,1335.31,2326.07,1818.86,731.98,872.46,1100.19,2636.61,174.49
3174.88,0.00,2002.23,5497.99,5048.45,1814.43,3821.09,2848.07,3273.95,2695.76,3438.09,4273.59,3858.06,3038.83,3729.41,3438.09,3859.54,2735.69,3313.88,4502.79,4016.28,3599.28,5780.43,3383.38,2064.34,1027.73,4933.11,3719.06,3986.71,4214.44,5750.86,3004.82
1980.05,2002.23,0.00,4121.28,3671.74,1663.59,2442.89,2068.77,1895.76,1317.57,2059.90,2896.87,2479.86,1660.64,2351.21,2059.90,2481.34,1358.97,2190.03,3124.60,2638.09,2222.56,4402.24,2129.40,686.14,1083.92,3554.91,2602.60,2608.51,2836.24,4372.66,1750.84
2395.57,5512.78,4134.59,0.00,922.74,3784.12,1690.21,2757.87,2740.12,2990.03,2195.94,2049.55,1718.31,2478.39,1783.37,2139.75,1746.40,2778.57,2632.18,1435.87,1505.37,1988.92,569.32,2364.52,3489.85,4480.61,564.88,2234.39,1549.73,1398.90,251.39,2571.55
1946.04,5063.24,3685.05,921.26,0.00,3334.58,1240.67,2308.33,2290.58,2540.49,1746.40,1600.01,1268.77,2028.85,1333.83,1688.73,1296.86,2329.03,2182.64,829.58,1055.83,1539.38,1114.98,1913.50,3040.31,4031.07,354.90,1784.85,1100.19,949.36,1172.65,2122.01
1381.15,1835.13,1670.99,3764.90,3315.36,0.00,2098.35,1054.35,1983.00,999.63,1642.89,2618.87,2123.49,1703.52,2079.12,1861.75,2218.12,1673.94,1175.61,2768.22,2281.71,1804.08,4045.86,1591.13,1187.44,1069.14,3198.54,1588.18,2252.14,2479.86,4016.28,1212.58
715.72,3821.09,2444.37,1675.42,1225.88,2104.26,0.00,1233.28,1048.43,1308.69,514.61,516.08,136.04,788.17,97.60,448.06,115.34,1086.88,1329.40,680.23,193.72,307.58,1956.39,683.18,1798.16,2788.92,1109.06,1004.07,171.53,418.49,1928.29,890.21
711.28,2852.51,2065.81,2756.39,2306.85,1060.26,1234.76,0.00,1313.13,755.64,912.39,1755.28,1261.37,1033.65,1217.01,1147.51,1354.54,1333.83,130.13,1904.63,1418.12,944.92,3037.35,581.15,1419.60,2411.84,2190.03,541.22,1390.03,1472.84,3009.26,554.53
607.77,3279.87,1903.15,2728.29,2278.75,1996.31,1049.91,1314.61,0.00,1225.88,689.10,1120.89,1088.36,291.31,959.71,666.92,1089.84,545.66,1449.17,1731.62,1245.11,780.78,3009.26,876.90,1256.94,2249.18,2161.93,1256.94,1217.01,1444.74,2979.68,783.74
597.41,2697.24,1319.05,2981.16,2531.62,1009.99,1314.61,757.12,1219.97,0.00,859.15,1835.13,1339.75,919.78,1295.38,1078.01,1434.39,683.18,878.38,1984.48,1497.97,1020.34,3262.12,807.40,674.31,1665.07,2414.80,1290.95,1468.40,1696.13,3232.55,428.84
261.74,3436.62,2059.90,2182.64,1733.10,1650.29,516.08,910.91,683.18,854.72,0.00,1036.60,541.22,403.70,496.86,279.48,635.86,702.41,1005.55,1185.96,699.45,221.81,2463.60,360.81,1413.68,2405.93,1616.27,740.85,669.87,897.60,2434.02,436.23
1264.33,4285.42,2907.22,2042.15,1592.61,2652.88,542.70,1781.89,1119.41,1857.31,1063.22,0.00,677.27,1251.02,560.45,912.39,417.01,1551.21,1878.01,1046.95,551.57,856.20,2324.59,1231.80,2262.49,3253.25,1477.27,1534.94,598.89,802.96,2295.02,1438.82
742.33,3858.06,2479.86,1703.52,1253.98,2130.88,136.04,1259.89,1085.40,1335.31,541.22,650.65,0.00,823.66,229.21,485.03,249.91,1123.85,1356.01,706.84,220.33,334.20,1984.48,709.80,1835.13,2825.89,1137.16,903.52,192.24,419.96,1954.91,916.83
322.37,3037.35,1660.64,2463.60,2014.06,1710.91,786.70,1029.21,285.40,916.83,403.70,1239.19,823.66,0.00,695.01,403.70,825.14,303.14,1163.78,1468.40,981.89,564.88,2746.04,591.50,1014.42,2005.18,1898.71,971.54,952.32,1180.04,2716.46,498.34
697.97,3729.41,2351.21,1765.63,1316.09,2085.04,96.12,1215.53,956.75,1290.95,496.86,547.14,227.73,695.01,0.00,356.38,128.65,995.20,1311.65,768.95,282.44,289.83,2046.59,665.44,1706.48,2697.24,1199.27,1045.48,261.74,513.13,2017.02,872.46
480.59,3438.09,2059.90,2124.96,1675.42,1869.14,446.58,1144.55,665.44,1075.05,279.48,900.56,485.03,403.70,354.90,0.00,485.03,703.88,1240.67,1128.29,641.78,301.67,2405.93,595.94,1415.16,2405.93,1558.60,975.98,613.68,841.41,2376.35,655.09
835.49,3853.62,2475.43,1728.66,1279.12,2224.04,113.86,1353.06,1080.97,1428.47,634.38,403.70,248.43,819.23,128.65,480.59,0.00,1119.41,1449.17,731.98,236.60,427.36,2009.62,802.96,1830.69,2821.45,1162.30,1112.02,285.40,489.47,1980.05,1009.99
622.55,2735.69,1357.49,2763.78,2314.24,1684.30,1086.88,1329.40,539.74,680.23,703.88,1539.38,1123.85,304.62,995.20,703.88,1125.33,0.00,1463.96,1768.59,1282.08,865.07,3044.75,891.69,712.76,1703.52,2197.42,1271.72,1252.50,1480.23,3015.17,798.52
841.41,3318.32,2184.11,2635.13,2185.59,1180.04,1333.83,131.61,1443.26,873.94,1011.47,1854.35,1360.45,1163.78,1316.09,1245.11,1453.61,1463.96,0.00,1873.58,1388.55,1044.00,2916.09,678.75,1539.38,2530.14,2068.77,419.96,1342.70,1351.58,2886.52,684.66
1387.07,4504.27,3126.08,1437.35,832.54,2775.61,681.70,1906.11,1731.62,1981.53,1187.44,1041.04,709.80,1469.88,774.87,1131.24,737.90,1770.06,2000.75,0.00,496.86,980.41,1718.31,1356.01,2481.34,3472.11,870.98,1474.31,541.22,659.52,1688.73,1563.04
900.56,4016.28,2639.57,1495.02,1045.48,2289.11,195.19,1418.12,1243.63,1495.02,699.45,539.74,221.81,983.37,286.88,643.26,236.60,1282.08,1387.07,498.34,0.00,493.90,1775.98,868.03,1993.36,2985.60,928.65,987.80,56.19,255.82,1746.40,1075.05
421.44,3596.32,2219.60,1975.61,1526.07,1809.99,309.06,940.49,776.34,1014.42,220.33,829.58,335.68,563.40,291.31,301.67,428.84,862.11,1036.60,978.93,492.42,0.00,2256.57,391.87,1573.39,2565.63,1409.25,770.43,464.33,692.05,2227.00,595.94
2678.02,5793.74,4417.03,569.32,1119.41,4066.56,1972.65,3040.31,3021.09,3272.47,2476.91,2331.99,2000.75,2760.83,2064.34,2420.71,2027.37,3059.53,2914.62,1718.31,1787.81,2271.36,0.00,2645.48,3770.81,4763.05,850.28,2516.83,1832.17,1681.34,550.10,2852.51
354.90,3392.25,2133.84,2355.65,1906.11,1600.01,689.10,579.67,875.42,805.92,368.21,1209.62,715.72,595.94,671.35,601.85,808.88,896.12,675.79,1360.45,873.94,399.26,2636.61,0.00,1489.10,2479.86,1789.29,390.39,844.37,1072.09,2607.04,385.95
1354.54,2065.81,689.10,3495.76,3046.22,1128.29,1818.86,1444.74,1271.72,693.53,1435.87,2271.36,1855.83,1036.60,1727.18,1435.87,1857.31,733.46,1566.00,2500.57,2014.06,1597.05,3776.73,1505.37,0.00,1035.12,2929.40,1977.09,1984.48,2212.21,3748.63,1126.81
2326.07,1029.21,1082.44,4465.82,4016.28,1061.74,2788.92,2414.80,2241.78,1663.59,2405.93,3241.42,2825.89,2006.66,2697.24,2405.93,2827.37,1703.52,2536.06,3470.63,2984.12,2567.11,4748.27,2475.43,1032.17,0.00,3900.94,2947.15,2954.54,3182.27,4718.69,2096.87
1830.69,4946.42,3569.70,567.84,356.38,3219.24,1125.33,2192.99,2173.76,2425.15,1629.58,1484.66,1153.42,1913.50,1217.01,1573.39,1181.52,2212.21,2067.29,870.98,940.49,1424.04,850.28,1798.16,2923.49,3915.73,0.00,1669.51,984.85,834.01,819.23,2005.18
730.50,3723.49,2596.68,2235.87,1786.33,1591.13,1004.07,544.18,1251.02,1286.51,742.33,1527.55,903.52,971.54,1046.95,977.45,1116.46,1271.72,418.49,1474.31,989.28,774.87,2516.83,390.39,1950.47,2941.23,1669.51,0.00,943.44,952.32,2487.26,761.56
869.50,3985.23,2607.04,1536.42,1086.88,2256.57,174.49,1387.07,1212.58,1462.48,668.39,582.63,190.76,950.84,267.65,612.20,278.00,1251.02,1342.70,539.74,54.71,461.37,1817.38,836.97,1962.30,2953.06,970.06,944.92,0.00,260.26,1787.81,1044.00
1094.28,4211.48,2833.28,1398.90,949.36,2482.82,434.75,1475.79,1438.82,1688.73,894.64,798.52,417.01,1177.09,527.91,838.45,495.38,1477.27,1350.10,659.52,258.78,687.62,1679.86,1063.22,2188.55,3179.31,832.54,952.32,258.78,0.00,1651.76,1270.25
2646.96,5762.69,4385.97,251.39,1172.65,4035.51,1941.60,3009.26,2990.03,3241.42,2447.33,2300.93,1969.69,2729.77,2033.28,2389.66,1997.79,3028.48,2883.56,1687.25,1756.76,2240.31,548.62,2614.43,3739.76,4732.00,816.27,2485.78,1801.12,1650.29,0.00,2821.45
173.01,3015.17,1756.76,2556.76,2107.22,1222.93,890.21,548.62,774.87,428.84,436.23,1410.73,916.83,495.38,870.98,653.61,1009.99,795.57,681.70,1560.08,1073.57,597.41,2837.72,381.52,1112.02,2102.78,1990.40,761.56,1045.48,1273.20,2808.15,0.00
