3387.14,11453.44,8914.20,5223.70,4271.65,6555.19,1193.16,3854.58,4181.13,4549.36,2701.94,0.00,1546.76,3740.24,1570.29,2605.71,867.69,4825.26,4123.73,2638.38,1528.85,3205.11,5438.72,2670.19,7348.52,9611.86,3819.40,3786.41,1669.44,2495.57,5552.77,2938.03
2046.72,10181.73,7642.49,4386.81,3434.76,5214.01,331.30,2513.40,3537.23,3208.95,1360.76,1464.34,0.00,2469.78,764.15,1335.25,668.02,3554.04,2751.12,1800.78,711.57,2047.99,4600.36,1396.36,6077.30,8340.64,2981.03,2319.77,648.48,1245.52,4714.40,1663.43
1057.47,7578.56,5184.79,6745.66,5709.62,4225.52,2467.18,2451.49,946.39,2221.16,1205.82,3599.68,2439.88,0.00,2029.20,1216.82,2788.32,1094.86,2918.92,4160.35,3071.89,3689.84,6959.91,1522.19,3618.12,5881.46,5341.35,2461.20,3006.57,3603.61,7073.96,1440.41
1801.97,9788.68,7249.44,4600.46,3648.41,4969.56,335.99,2270.41,3144.94,2965.20,1117.77,1471.96,789.51,2076.73,0.00,942.20,660.02,3161.75,2508.14,2014.44,925.22,543.23,4814.01,1152.60,5685.01,7948.36,3194.69,2073.38,879.88,1904.34,4928.06,1419.68
1437.01,8965.57,6426.34,5647.17,4695.12,4604.30,1367.21,2478.91,2321.84,2600.71,751.05,2501.19,1341.39,1253.62,929.23,0.00,1688.36,2338.64,2616.63,3060.38,1971.92,853.42,5859.95,1263.33,4861.91,7125.25,4241.39,2377.34,1908.07,2505.11,5973.99,1825.72
2521.45,10541.16,8001.92,4440.62,3488.57,5681.74,329.06,2868.66,3896.65,3680.10,1837.83,802.32,682.66,2829.21,659.25,1694.68,0.00,3912.21,3161.62,1854.83,745.30,2198.77,4654.17,1885.27,6436.24,8699.58,3035.85,2882.58,886.36,1713.49,4769.22,2039.10
2140.19,6492.83,4097.59,7827.62,6791.57,4147.23,3549.90,4897.21,2050.69,2779.87,2289.54,4682.41,3522.60,1094.80,3111.92,2299.54,3869.79,0.00,5315.64,5243.07,4154.61,2479.56,8041.17,2604.92,2533.16,4796.51,6421.84,3637.93,4089.29,4686.33,8155.21,2522.37
1597.71,5035.21,6120.82,6458.10,5463.05,2912.61,2795.42,343.69,3833.80,2466.71,2173.01,4042.71,2754.00,2705.78,2497.98,2603.41,3149.16,5104.04,0.00,4628.87,3538.82,2045.11,6730.88,1384.33,4555.62,6818.96,5069.32,668.82,3110.67,3228.41,6801.92,1266.34
3771.02,11907.50,9368.26,3759.55,1392.60,6931.07,1668.10,4141.94,5263.76,4934.72,3087.29,2559.67,1792.22,4195.55,1984.28,3061.02,1821.61,5280.57,4476.19,0.00,1104.87,2512.75,4057.10,3122.12,7803.83,10067.17,2437.77,3581.09,1352.12,1596.66,4171.14,3389.96
2683.87,10819.87,8282.11,3618.33,2665.51,6098.92,581.95,3054.31,4175.37,3848.56,1999.67,1457.29,704.60,3109.39,896.66,1973.39,719.23,4192.94,3483.68,1115.54,0.00,1344.60,3915.12,1952.50,6634.21,8899.02,2295.79,2574.34,180.07,974.20,4029.16,2220.34
1244.66,9045.28,6507.52,5007.94,4139.89,3653.72,827.57,1614.01,2412.02,1647.89,559.47,3121.93,2047.92,3627.80,530.90,850.36,2183.37,2418.36,2048.50,2505.15,1334.70,0.00,5305.49,596.43,4979.62,7244.43,3686.16,1609.74,1353.61,2102.89,5419.53,875.13
6589.18,14723.42,12185.66,1040.35,2392.53,9756.47,4485.50,7025.06,8079.69,7752.12,5903.22,5377.07,4609.62,7012.95,4800.21,5876.95,4636.54,8096.50,6688.78,4068.60,3922.27,5330.92,0.00,6022.82,10703.76,12968.57,1637.60,6095.90,4338.49,3711.90,936.91,6289.89
620.36,6478.41,5134.65,5731.02,4778.97,3461.90,1466.65,945.37,2617.05,1457.54,645.72,2616.71,1425.24,1489.03,1169.21,1276.11,1898.81,2574.06,1379.09,3145.70,1975.24,618.35,6027.80,0.00,3570.22,5833.56,4325.24,819.57,1991.92,2588.97,6057.84,683.32
3439.09,4224.48,1686.72,10398.28,9446.24,1807.38,6120.57,4187.60,4620.59,2129.86,4860.22,7252.30,6092.50,3664.70,5681.82,4869.45,6439.69,2581.34,4592.80,7812.97,6642.52,5087.46,10695.07,3620.12,0.00,2385.63,8992.51,4409.74,6659.19,7256.24,10726.58,2899.94
5681.79,1703.35,2445.05,12639.52,11687.47,2007.45,8361.80,6429.60,6862.59,4371.09,7101.45,9493.54,8334.51,5906.70,7923.82,7111.45,8680.93,4822.57,6834.04,10054.20,8883.75,7329.47,12938.54,5861.35,2386.52,0.00,11235.21,6650.98,8901.19,9497.47,12968.58,5141.18
4957.59,9126.64,10554.06,1249.94,809.43,8116.88,2853.91,5393.47,6448.09,6121.29,4271.63,3745.48,2978.79,5381.35,3168.62,4246.12,3007.41,6464.90,5014.18,2437.01,2290.68,3699.32,1623.80,4307.22,8988.16,11252.98,0.00,4464.31,2537.93,2080.30,1661.54,4658.30
1623.67,6101.48,5939.99,5839.75,4887.70,3571.08,2630.10,1003.63,3620.35,2286.65,1730.55,3751.46,2370.37,2398.34,2059.52,2360.41,2946.02,3576.59,667.36,3636.29,2629.47,1602.65,6137.30,821.10,4374.09,6637.43,4517.97,0.00,2534.08,2653.83,6227.34,1662.63
2619.60,10754.61,8215.38,3939.74,2986.93,5785.42,546.58,3086.28,4110.11,3781.83,1933.64,1596.54,639.34,3041.90,862.76,1908.13,856.78,4126.92,3053.17,1352.95,180.14,1359.87,4321.50,1969.24,6650.18,8913.52,2533.20,2477.28,0.00,866.78,4231.57,2236.31
3209.65,11347.12,8807.89,3405.98,2453.93,6378.70,1519.28,3631.06,4702.62,4374.34,2526.92,2416.03,1231.85,3635.17,1836.23,2500.64,1677.97,4719.43,3185.54,1598.96,976.37,2105.38,3702.76,2561.75,7243.46,9506.80,2084.20,2610.90,859.94,0.00,3794.27,2828.82
6682.35,14818.36,12280.60,407.76,2535.20,9842.64,4579.67,7119.23,8173.86,7847.06,5998.86,5471.24,4704.56,7107.89,4895.15,5971.89,4733.18,8190.67,6740.72,4163.54,4016.44,5425.09,904.78,6032.99,10713.93,12978.74,1650.93,6166.07,4228.69,3782.07,0.00,6384.06
305.64,5755.11,4411.34,6011.38,5059.33,2738.60,1747.01,981.44,2549.72,734.24,1096.39,2897.08,1705.60,1413.70,1448.11,1853.38,2065.93,2497.96,1447.40,3424.59,2254.14,912.64,6308.16,675.08,2846.14,5109.49,4689.60,1684.86,2272.28,2869.33,6422.20,0.00
